cve,post_id,commit_url,cve_desc_text,commit_msg_text,code_text,is_patch(codeonly),helpfulness(codeonly),is_patch,helpfulness,true_label,method
CVE-2009-1554,CVE-2009-1554/49c9627be340b3625dce6c55ca4c4c9b0986aac4,https://github.com/javaee/woodstock/commit/49c9627be340b3625dce6c55ca4c4c9b0986aac4,"<s>Cross-site scripting (XSS) vulnerability in ThemeServlet.java in Sun Woodstock 4.2, as used in Sun GlassFish Enterprise Server and other products, allows remote attackers to inject arbitrary web script or HTML via a UTF-7 string in the PATH_INFO, which is displayed on the 404 error page, as demonstrated by the PATH_INFO to theme/META-INF.</s>","<s>* woodstock_402 is a *branch* but should have been a *tag* only.  I am
  undoing changes made to this branch so that we can reproduce the
  woodstock_402 build.  I will reapply these changes to a different
  *branch* when I am done.
svn path=/branches/woodstock_402/; revision=1522

Former-commit-id: 9e2ab9db96b9f532817487fc91132392dc14a988
</s>"," diff --git a/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java b/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
index 68752752..da14f90d 100644
--- a/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
+++ b/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
@@ -21,7 +21,7 @@
  */
 
 /*
- * $Id: ThemeServlet.java,v 1.1.4.1 2009-08-19 07:01:59 kalpanakm Exp $
+ * $Id: ThemeServlet.java,v 1.1.4.2 2009-08-19 21:37:27 kenpaulsen Exp $
  */
 
 package com.sun.webui.theme;
@@ -212,8 +212,7 @@ public class ThemeServlet extends HttpServlet {
 	    // Get InputStream
 	    inStream = this.getClass().getResourceAsStream(resourceName);
 	    if (inStream == null) {
-		//Send 404 (without the original URI for XSS security reasons)
-		response.sendError(HttpServletResponse.SC_NOT_FOUND);
+		response.sendError(404, request.getRequestURI());
 		return;
 	    }
 	    inStream = new BufferedInputStream(inStream, 4096);
",0.0,,0.0,,0.0,tfidf
CVE-2009-1554,CVE-2009-1554/eb06af2360fceb976f87efdd12c9fcdfa77edf88,https://github.com/javaee/woodstock/commit/eb06af2360fceb976f87efdd12c9fcdfa77edf88,"<s>Cross-site scripting (XSS) vulnerability in ThemeServlet.java in Sun Woodstock 4.2, as used in Sun GlassFish Enterprise Server and other products, allows remote attackers to inject arbitrary web script or HTML via a UTF-7 string in the PATH_INFO, which is displayed on the 404 error page, as demonstrated by the PATH_INFO to theme/META-INF.</s>","<s>Issue number:  6845407
Security fix
svn path=/branches/woodstock_402/; revision=1520

Former-commit-id: f056c50ae5da5d695d9f8e31a40d114c872fe99d
</s>"," diff --git a/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java b/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
index 5f675d7b..68752752 100644
--- a/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
+++ b/webui/src/runtime/com/sun/webui/theme/ThemeServlet.java
@@ -21,7 +21,7 @@
  */
 
 /*
- * $Id: ThemeServlet.java,v 1.1 2007-02-16 01:53:45 bob_yennaco Exp $
+ * $Id: ThemeServlet.java,v 1.1.4.1 2009-08-19 07:01:59 kalpanakm Exp $
  */
 
 package com.sun.webui.theme;
@@ -212,7 +212,8 @@ public class ThemeServlet extends HttpServlet {
 	    // Get InputStream
 	    inStream = this.getClass().getResourceAsStream(resourceName);
 	    if (inStream == null) {
-		response.sendError(404, request.getRequestURI());
+		//Send 404 (without the original URI for XSS security reasons)
+		response.sendError(HttpServletResponse.SC_NOT_FOUND);
 		return;
 	    }
 	    inStream = new BufferedInputStream(inStream, 4096);
",1.0,,1.0,,1.0,tfidf
CVE-2009-1554,CVE-2009-1554/2dacb5709cd1fe0a0f494d5c6167b5a7668cddc0,https://github.com/javaee/woodstock/commit/2dacb5709cd1fe0a0f494d5c6167b5a7668cddc0,"<s>Cross-site scripting (XSS) vulnerability in ThemeServlet.java in Sun Woodstock 4.2, as used in Sun GlassFish Enterprise Server and other products, allows remote attackers to inject arbitrary web script or HTML via a UTF-7 string in the PATH_INFO, which is displayed on the 404 error page, as demonstrated by the PATH_INFO to theme/META-INF.</s>","<s>* Documented change
svn path=/branches/Woodstock_402_Branch/; revision=1525

Former-commit-id: 39e47b4e804b467658faa7627de5fd15f2e33144
</s>"," diff --git a/doc/release-notes.html b/doc/release-notes.html
index 437acae5..2162f4d7 100644
--- a/doc/release-notes.html
+++ b/doc/release-notes.html
@@ -27,7 +27,13 @@
   <title>Woodstock 4.0 Components Release Notes</title>
 </head>
 <body>
-<h1>Woodstock 4.0.1 JSF Components Release Notes</h1>
+<h1>Woodstock 4.0.2.2 JSF Components Release Notes</h1>
+<h3>Changes from 4.0.2.1</h3>
+<ul><li>A security fix related to the ThemeServlet serving 404 pages was fixed.</li>
+    <li>508 messages were added on some images that were not labeled causing
+	their client-id's to be read by screen readers, which significantly
+	impacted usuability.</li>
+</ul>
 <h3>IE7 Button width issue</h3>
 When displayed in IE7, the button component might be rendered
 with an incorrect width. This problem occurs when the button is placed
",0.0,,0.0,,0.0,tfidf
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2021-3979,CVE-2021-3979/28409f9ae55e8c02d01f679b48a8b082ccd2657c,https://github.com/ceph/ceph/commit/28409f9ae55e8c02d01f679b48a8b082ccd2657c,"<s>A key length flaw was found in Red Hat Ceph Storage. An attacker can exploit the fact that the key length is incorrectly passed in an encryption algorithm to create a non random key, which is weaker and can be exploited for loss of confidentiality and integrity on encrypted disks.</s>","<s>rgw/crypt - fix sse-s3 logic.
The previous logic path was overly eager to do sse-s3.  This version
ensures that the ""no-encryption"" case does not default to sse-s3.
It also removes some argument sanity checking which is now down before
this code is reached.
Signed-off-by: Marcus Watts <mwatts@redhat.com>
</s>"," diff --git a/src/rgw/rgw_crypt.cc b/src/rgw/rgw_crypt.cc
index 22a2e2e3ce1..767e995ed60 100644
--- a/src/rgw/rgw_crypt.cc
+++ b/src/rgw/rgw_crypt.cc
@@ -1189,17 +1189,8 @@ int rgw_s3_prepare_encrypt(struct req_state* s,
         return -EINVAL;
       }
     } else {
-      /* x-amz-server-side-encryption not present or empty */
-      std::string_view key_id =
-	crypt_attributes.get(X_AMZ_SERVER_SIDE_ENCRYPTION_AWS_KMS_KEY_ID);
-      if (!key_id.empty()) {
-        ldpp_dout(s, 5) << ""ERROR: SSE-KMS encryption request is missing the header ""
-                         << ""x-amz-server-side-encryption""
-                         << dendl;
-        s->err.message = ""Server Side Encryption with KMS managed key requires ""
-                         ""HTTP header x-amz-server-side-encryption : aws:kms"";
-        return -EINVAL;
-      }
+  /*no encryption*/
+      return 0;
     }
 
     /* from here on we are only handling SSE-S3 (req_sse==""AES256"") */
@@ -1289,9 +1280,10 @@ int rgw_s3_prepare_encrypt(struct req_state* s,
       ::ceph::crypto::zeroize_for_security(actual_key, sizeof(actual_key));
       return 0;
     }
+    s->err.message = ""Request specifies Server Side Encryption ""
+                     ""but server configuration does not support this."";
+    return -EINVAL;
   }
-  /*no encryption*/
-  return 0;
 }
 
 
",0.0,,0.0,,0.0,none
CVE-2021-3979,CVE-2021-3979/75c91a8c6f37a38d69d5da8b1e7d49d9c636230b,https://github.com/ceph/ceph/commit/75c91a8c6f37a38d69d5da8b1e7d49d9c636230b,"<s>A key length flaw was found in Red Hat Ceph Storage. An attacker can exploit the fact that the key length is incorrectly passed in an encryption algorithm to create a non random key, which is weaker and can be exploited for loss of confidentiality and integrity on encrypted disks.</s>","<s>ceph-volume: abort when passed devices have partitions
ceph-volume doesn't prevent from using db and/or wal devices
with existing partitions on them.
This can lead to a data loss situation.
Fixes: https://tracker.ceph.com/issues/54376
Signed-off-by: Guillaume Abrioux <gabrioux@redhat.com>
</s>"," diff --git a/src/ceph-volume/ceph_volume/tests/devices/lvm/test_batch.py b/src/ceph-volume/ceph_volume/tests/devices/lvm/test_batch.py
index 1bb1858aec7..265a9b84ef4 100644
--- a/src/ceph-volume/ceph_volume/tests/devices/lvm/test_batch.py
+++ b/src/ceph-volume/ceph_volume/tests/devices/lvm/test_batch.py
@@ -33,6 +33,7 @@ class TestBatch(object):
     'dest': ' mocked_device.return_value = MagicMock(
 'help': 'Path to bluestore block.db is_partition=True,
       'type': arg_valid has_gpt_headers=False,
+
     },
     has_partitions=False,
 {
       )
 'dest': 'block_db_ with pytest.raises(ArgumentError):
 @@ bluestore_args = {
    arg_validators.ValidBatchDevice()('foo')
    'dest': 'block_wal',
         'help': 'Path to bluestore block.wal logical volume or device',
+        'type': arg_validators.ValidDevice(as_string=True),
     },
     '--block.wal-size': {
         'dest': 'block_wal_size',
@@ -132,6 +134,7 @@ filestore_args = {
     },
     '--journal': {
         'help': 'A logical volume (vg_name/lv_name), or path to a device',
+        'type': arg_validators.ValidDevice(as_string=True),
     },
     '--journal-size': {
         'help': 'Size of journal LV in case a raw block device was passed in --journal',
",0.0,,0.0,,0.0,none
CVE-2021-3979,CVE-2021-3979/5211f655bdf0fc3bcf3f4e4029612e80a9d8c55c,https://github.com/ceph/ceph/commit/5211f655bdf0fc3bcf3f4e4029612e80a9d8c55c,"<s>A key length flaw was found in Red Hat Ceph Storage. An attacker can exploit the fact that the key length is incorrectly passed in an encryption algorithm to create a non random key, which is weaker and can be exploited for loss of confidentiality and integrity on encrypted disks.</s>","<s>RGW - Zipper - Use zipper APIs
Some code was using old, non-zipper versions of code that existed in
zipper.  Use the zipper versions instead.
Signed-off-by: Daniel Gryniewicz <dang@redhat.com>
</s>"," diff --git a/src/rgw/rgw_sal_store.h b/src/rgw/rgw_sal_store.h
index fbdb2d9815b..5e2e2b7bcce 100644
--- a/src/rgw/rgw_sal_store.h
+++ b/src/rgw/rgw_sal_store.h
@@ -233,6 +233,18 @@ class StoreObject : public Object {
     virtual const std::string &get_instance() const override { return state.obj.key.instance; }
     virtual bool have_instance(void) override { return state.obj.key.have_instance(); }
     virtual void clear_instance() override { state.obj.key.instance.clear(); }
+    virtual int transition_to_cloud(Bucket* bucket,
+			   rgw::sal::PlacementTier* tier,
+			   rgw_bucket_dir_entry& o,
+			   std::set<std::string>& cloud_targets,
+			   CephContext* cct,
+			   bool update_object,
+			   const DoutPrefixProvider* dpp,
+			   optional_yield y) override {
+      /* Return failure here, so stores which don't transition to cloud will
+       * work with lifecycle */
+      return -1;
+    }
 
     virtual void print(std::ostream& out) const override {
       if (bucket)
",0.0,,0.0,,0.0,none
CVE-2021-3979,CVE-2021-3979/47c33179f9a15ae95cc1579a421be89378602656,https://github.com/ceph/ceph/commit/47c33179f9a15ae95cc1579a421be89378602656,"<s>A key length flaw was found in Red Hat Ceph Storage. An attacker can exploit the fact that the key length is incorrectly passed in an encryption algorithm to create a non random key, which is weaker and can be exploited for loss of confidentiality and integrity on encrypted disks.</s>","<s>ceph-volume: honour osd_dmcrypt_key_size option
ceph-volume doesn't honour osd_dmcrypt_key_size.
It means the default size is always applied.
It also changes the default value in `get_key_size_from_conf()`
From cryptsetup manpage:
> For XTS mode you can optionally set a key size of 512 bits with the -s option.
Using more than 512bits will end up with the following error message:
```
Key size in XTS mode must be 256 or 512 bits.
```
Fixes: https://tracker.ceph.com/issues/54006
Signed-off-by: Guillaume Abrioux <gabrioux@redhat.com>
</s>"," diff --git a/src/ceph-volume/ceph_volume/util/encryption.py b/src/ceph-volume/ceph_volume/util/encryption.py
index 72a0ccf121e..2a2c03337b6 100644
--- a/src/ceph-volume/ceph_volume/util/encryption.py
+++ b/src/ceph-volume/ceph_volume/util/encryption.py
@@ -9,21 +9,29 @@ from .disk import lsblk, device_family, get_part_entry_type
 
 logger = logging.getLogger(__name__)
 
-
-def create_dmcrypt_key():
+def get_key_size_from_conf():
     """"""
-    Create the secret dm-crypt key used to decrypt a device.
+    Return the osd dmcrypt key size from config file.
+    Default is 512.
     """"""
-    # get the customizable dmcrypt key size (in bits) from ceph.conf fallback
-    # to the default of 1024
-    dmcrypt_key_size = conf.ceph.get_safe(
+    default_key_size = '512'
+    key_size = conf.ceph.get_safe(
         'osd',
         'osd_dmcrypt_key_size',
-        default=1024,
-    )
-    # The size of the key is defined in bits, so we must transform that
-    # value to bytes (dividing by 8) because we read in bytes, not bits
-    random_string = os.urandom(int(dmcrypt_key_size / 8))
+        default='512')
+
+    if key_size not in ['256', '512']:
+        logger.warning((""Invalid value set for osd_dmcrypt_key_size ({}). ""
+                        ""Falling back to {}bits"".format(key_size, default_key_size)))
+        return default_key_size
+
+    return key_size
+
+def create_dmcrypt_key():
+    """"""
+    Create the secret dm-crypt key (KEK) used to encrypt/decrypt the Volume Key.
+    """"""
+    random_string = os.urandom(128)
     key = base64.b64encode(random_string).decode('utf-8')
     return key
 
@@ -38,6 +46,8 @@ def luks_format(key, device):
     command = [
         'cryptsetup',
         '--batch-mode', # do not prompt
+        '--key-size',
+        get_key_size_from_conf(),
         '--key-file', # misnomer, should be key
         '-',          # because we indicate stdin for the key here
         'luksFormat',
@@ -83,6 +93,8 @@ def luks_open(key, device, mapping):
     """"""
     command = [
         'cryptsetup',
+        '--key-size',
+        get_key_size_from_conf(),
         '--key-file',
         '-',
         '--allow-discards',  # allow discards (aka TRIM) requests for device
",1.0,,1.0,,1.0,none
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2017-11574,CVE-2017-11574/62b6433a81ee7ed6e0ac2d6b09ac85b885046ac3,https://github.com/fontforge/fontforge/commit/62b6433a81ee7ed6e0ac2d6b09ac85b885046ac3,<s>FontForge 20161012 is vulnerable to a heap-based buffer overflow in readcffset (parsettf.c) resulting in DoS or code execution via a crafted otf file.</s>,"<s>parsettf.c: Fix buffer overrun condition
Closes #3090
</s>"," diff --git a/fontforge/parsettf.c b/fontforge/parsettf.c
index 90ac6eb62..04c038607 100644
--- a/fontforge/parsettf.c
+++ b/fontforge/parsettf.c
@@ -3533,7 +3533,7 @@ static void readcffset(FILE *ttf,struct topdicts *dict,struct ttfinfo *info) {
 	    for ( i = 1; i<len; ) {
 		first = dict->charset[i++] = getushort(ttf);
 		cnt = getc(ttf);
-		for ( j=0; j<cnt; ++j )
+		for ( j=0; j<cnt && i<len; ++j )
 		    dict->charset[i++] = ++first;
 	    }
 	} else if ( format==2 ) {
",0.0,,0.0,,1.0,none
CVE-2017-11574,CVE-2017-11574/5a0c6522682b0788fc478dd159dd6168cb5fa38b,https://github.com/fontforge/fontforge/commit/5a0c6522682b0788fc478dd159dd6168cb5fa38b,<s>FontForge 20161012 is vulnerable to a heap-based buffer overflow in readcffset (parsettf.c) resulting in DoS or code execution via a crafted otf file.</s>,"<s>parsettf.c: Fix buffer overflow condition when reading CFF top dictionary
Closes #3087
</s>"," diff --git a/fontforge/parsettf.c b/fontforge/parsettf.c
index 04c038607..992db970c 100644
--- a/fontforge/parsettf.c
+++ b/fontforge/parsettf.c
@@ -2796,6 +2796,15 @@ return( 3 );
 	pt = buffer;
 	do {
 	    ch = getc(ttf);
+		// Space for at least 2 bytes is required
+		if ((pt-buffer) > (sizeof(buffer) - 2)) {
+			// The buffer is completely full; null-terminate truncate it
+			if ((pt-buffer) == sizeof(buffer)) {
+				pt--;
+			}
+			*pt++ = '\0';
+			break;
+		}
 	    if ( pt<buffer+44 || (ch&0xf)==0xf || (ch&0xf0)==0xf0 ) {
 		pt = addnibble(pt,ch>>4);
 		pt = addnibble(pt,ch&0xf);
@@ -3019,7 +3028,7 @@ static struct topdicts *readcfftopdict(FILE *ttf, char *fontname, int len,
 
     /* Multiple master fonts can have Type2 operators here, particularly */
     /*  blend operators. We're ignoring that */
-    while ( ftell(ttf)<base+len ) {
+    while ( !feof(ttf) && ftell(ttf)<base+len ) {
 	sp = 0;
 	while ( (ret=readcffthing(ttf,&ival,&stack[sp],&oval,info))!=3 && ftell(ttf)<base+len ) {
 	    if ( ret==1 )
",1.0,,1.0,,0.0,none
CVE-2017-11574,CVE-2017-11574/6e0a5b6c9f6bd06df20fb892b6a3879a330f2d04,https://github.com/fontforge/fontforge/commit/6e0a5b6c9f6bd06df20fb892b6a3879a330f2d04,<s>FontForge 20161012 is vulnerable to a heap-based buffer overflow in readcffset (parsettf.c) resulting in DoS or code execution via a crafted otf file.</s>,"<s>Switch to functions.
</s>"," diff --git a/fontforge/parsettf.c b/fontforge/parsettf.c
index 83a95ed4c..f516cf1d9 100644
--- a/fontforge/parsettf.c
+++ b/fontforge/parsettf.c
@@ -5398,8 +5398,8 @@ static int readttf(FILE *ttf, struct ttfinfo *info, char *filename) {
 return( 0 );
     }
     /* TrueType doesn't need this but opentype dictionaries do */
-    DECLARE_TEMP_LOCALE()
-    SWITCH_TO_C_LOCALE()
+    locale_t tmplocale; locale_t oldlocale; // Declare temporary locale storage.
+    switch_to_c_locale(&tmplocale, &oldlocale); // Switch to the C locale temporarily and cache the old locale.
     readttfpreglyph(ttf,info);
     ff_progress_change_total(info->glyph_cnt);
 
@@ -5420,7 +5420,7 @@ return( 0 );
 	buts[3] = NULL;
 	choice = ff_ask(_(""Pick a font, any font...""),(const char **) buts,0,2,_(""This font contains both a TrueType 'glyf' table and an OpenType 'CFF ' table. FontForge can only deal with one at a time, please pick which one you want to use""));
 	if ( choice==2 ) {
-          SWITCH_TO_OLD_LOCALE()
+          switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
 return( 0 );
 	} else if ( choice==0 )
 	    info->cff_start=0;
@@ -5441,16 +5441,16 @@ return( 0 );
     } else if ( info->cff_start!=0 ) {
 	info->to_order2 = (loaded_fonts_same_as_new && new_fonts_are_order2);
 	if ( !readcffglyphs(ttf,info) ) {
-	    SWITCH_TO_OLD_LOCALE()
+	    switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
 return( 0 );
 	}
     } else if ( info->typ1_start!=0 ) {
 	if ( !readtyp1glyphs(ttf,info) ) {
-	    SWITCH_TO_OLD_LOCALE()
+	    switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
 return( 0 );
 	}
     } else {
-	SWITCH_TO_OLD_LOCALE()
+	switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
 return( 0 );
     }
     if ( info->bitmapdata_start!=0 && info->bitmaploc_start!=0 )
@@ -5459,7 +5459,7 @@ return( 0 );
 	ff_post_error( _(""No Bitmap Strikes""), _(""No (useable) bitmap strikes in this TTF font: %s""), filename==NULL ? ""<unknown>"" : filename );
     if ( info->onlystrikes && info->bitmaps==NULL ) {
 	free(info->chars);
-	SWITCH_TO_OLD_LOCALE()
+	switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
 return( 0 );
     }
     if ( info->hmetrics_start!=0 )
@@ -5530,7 +5530,7 @@ return( 0 );
 	tex_read(ttf,info);
     if ( info->math_start!=0 )
 	otf_read_math(ttf,info);
-    SWITCH_TO_OLD_LOCALE()
+    switch_to_old_locale(&tmplocale, &oldlocale); // Switch to the cached locale.
     if ( !info->onlystrikes && info->glyphlocations_start!=0 && info->glyph_start!=0 )
 	ttfFixupReferences(info);
     /* Can't fix up any postscript references until we create a SplineFont */
",0.0,,0.0,,0.0,none
CVE-2017-11574,CVE-2017-11574/98932b7c1a7e3b3e24597be1dc4d985f72038d18,https://github.com/fontforge/fontforge/commit/98932b7c1a7e3b3e24597be1dc4d985f72038d18,<s>FontForge 20161012 is vulnerable to a heap-based buffer overflow in readcffset (parsettf.c) resulting in DoS or code execution via a crafted otf file.</s>,"<s>do not crash on eof (invalid input data)
</s>"," diff --git a/fontforge/parsettf.c b/fontforge/parsettf.c
index aa40a6d9b..4c2718911 100644
--- a/fontforge/parsettf.c
+++ b/fontforge/parsettf.c
@@ -5185,7 +5185,10 @@ static void readttfpostnames(FILE *ttf,struct ttfinfo *info) {
 	    /* the index table is backwards from the way I want to use it */
 	    gcbig = 0;
 	    for ( i=0; i<gc; ++i ) {
-		indexes[val = getushort(ttf)] = i;
+		val = getushort(ttf);
+		if ( val<0 )		/* Don't crash on EOF */
+	    break;
+		indexes[val] = i;
 		if ( val>=258 ) ++gcbig;
 	    }
 
",0.0,,0.0,,0.0,none
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2019-17534,CVE-2019-17534/25e457736173369dcb0f7c09d07af68aedbdc175,https://github.com/libvips/libvips/commit/25e457736173369dcb0f7c09d07af68aedbdc175,"<s>vips_foreign_load_gif_scan_image in foreign/gifload.c in libvips before 8.8.2 tries to access a color map before a DGifGetImageDesc call, leading to a use-after-free.</s>","<s>relax GIF parse rules again
lots of GIFs are very badly structured :(
</s>"," diff --git a/libvips/foreign/gifload.c b/libvips/foreign/gifload.c
index 42b9d840d..67fe4c803 100644
--- a/libvips/foreign/gifload.c
+++ b/libvips/foreign/gifload.c
@@ -404,7 +404,7 @@ vips_foreign_load_gif_code_next( VipsForeignLoadGif *gif,
 /* Quickly scan an image record.
  */
 static int
-vips_foreign_load_gif_scan_image_record( VipsForeignLoadGif *gif ) 
+vips_foreign_load_gif_scan_image( VipsForeignLoadGif *gif ) 
 {
 	VipsObjectClass *class = VIPS_OBJECT_GET_CLASS( gif );
 	GifFileType *file = gif->file;
@@ -413,6 +413,11 @@ vips_foreign_load_gif_scan_image_record( VipsForeignLoadGif *gif )
 
 	GifByteType *extension;
 
+	if( DGifGetImageDesc( gif->file ) == GIF_ERROR ) {
+		vips_foreign_load_gif_error( gif ); 
+		return( -1 );
+	}
+
 	/* Check that the frame looks sane. Perhaps giflib checks
 	 * this for us.
 	 */
@@ -587,6 +592,8 @@ vips_foreign_load_gif_set_header( VipsForeignLoadGif *gif, VipsImage *image )
 
 /* Attempt to quickly scan a GIF and discover what we need for our header. We
  * need to scan the whole file to get n_pages, transparency and colour. 
+ *
+ * Don't flag errors during header scan. Many GIFs do not follow spec.
  */
 static int
 vips_foreign_load_gif_header( VipsForeignLoad *load )
@@ -604,23 +611,12 @@ vips_foreign_load_gif_header( VipsForeignLoad *load )
 	gif->n_pages = 0;
 
 	do {
-		/* Don't flag errors during header scan. Some corrupt GIFs
-		 * will fail.
-		 */
 		if( DGifGetRecordType( gif->file, &record ) == GIF_ERROR ) 
 			continue;
 
 		switch( record ) {
 		case IMAGE_DESC_RECORD_TYPE:
-			if( DGifGetImageDesc( gif->file ) == GIF_ERROR ) {
-				vips_foreign_load_gif_error( gif ); 
-				return( -1 ); 
-			}
-
-			/* Read in the image record.
-			 */
-			if( vips_foreign_load_gif_scan_image_record( gif ) )
-				return( -1 );
+			(void) vips_foreign_load_gif_scan_image( gif );
 
 			gif->n_pages += 1;
 
@@ -630,8 +626,7 @@ vips_foreign_load_gif_header( VipsForeignLoad *load )
 			/* We will need to fetch the extensions to check for
 			 * cmaps and transparency.
 			 */
-			if( vips_foreign_load_gif_scan_extension( gif ) )
-				return( -1 );
+			(void) vips_foreign_load_gif_scan_extension( gif );
 			break;
 
 		case TERMINATE_RECORD_TYPE:
",0.0,,0.0,,0.0,none
CVE-2019-17534,CVE-2019-17534/ce684dd008532ea0bf9d4a1d89bacb35f4a83f4d,https://github.com/libvips/libvips/commit/ce684dd008532ea0bf9d4a1d89bacb35f4a83f4d,"<s>vips_foreign_load_gif_scan_image in foreign/gifload.c in libvips before 8.8.2 tries to access a color map before a DGifGetImageDesc call, leading to a use-after-free.</s>","<s>fetch map after DGifGetImageDesc()
Earlier refactoring broke GIF map fetch.
</s>"," diff --git a/libvips/foreign/gifload.c b/libvips/foreign/gifload.c
index 67fe4c803..a394da7ac 100644
--- a/libvips/foreign/gifload.c
+++ b/libvips/foreign/gifload.c
@@ -408,9 +408,8 @@ vips_foreign_load_gif_scan_image( VipsForeignLoadGif *gif )
 {
 	VipsObjectClass *class = VIPS_OBJECT_GET_CLASS( gif );
 	GifFileType *file = gif->file;
-	ColorMapObject *map = file->Image.ColorMap ?
-		file->Image.ColorMap : file->SColorMap;
 
+	ColorMapObject *map;
 	GifByteType *extension;
 
 	if( DGifGetImageDesc( gif->file ) == GIF_ERROR ) {
@@ -435,6 +434,7 @@ vips_foreign_load_gif_scan_image( VipsForeignLoadGif *gif )
 
 	/* Test for a non-greyscale colourmap for this frame.
 	 */
+	map = file->Image.ColorMap ? file->Image.ColorMap : file->SColorMap;
 	if( !gif->has_colour &&
 		map ) {
 		int i;
",1.0,,1.0,,1.0,none
CVE-2019-17534,CVE-2019-17534/4b677fb16a95f11ee1fe02502b1565cfc3d2ad19,https://github.com/libvips/libvips/commit/4b677fb16a95f11ee1fe02502b1565cfc3d2ad19,"<s>vips_foreign_load_gif_scan_image in foreign/gifload.c in libvips before 8.8.2 tries to access a color map before a DGifGetImageDesc call, leading to a use-after-free.</s>","<s>make GIF parse less strict
Some GIFs don't follow the standard very closely. Let them through.
See https://github.com/libvips/libvips/issues/1404
</s>"," diff --git a/libvips/foreign/gifload.c b/libvips/foreign/gifload.c
index 122e5f405..a76ba040a 100644
--- a/libvips/foreign/gifload.c
+++ b/libvips/foreign/gifload.c
@@ -22,6 +22,8 @@
  * 	- init pages to 0 before load
  * 14/2/19
  * 	- rework as a sequential loader ... simpler, much lower mem use
+ * 23/8/18
+ * 	- allow GIF read errors during header scan
  */
 
 /*
@@ -601,11 +603,12 @@ vips_foreign_load_gif_header( VipsForeignLoad *load )
 
 	gif->n_pages = 0;
 
-	do { 
-		if( DGifGetRecordType( gif->file, &record ) == GIF_ERROR ) {
-			vips_foreign_load_gif_error( gif ); 
-			return( -1 ); 
-		}
+	do {
+		/* Don't flag errors during header scan. Some corrupt GIFs
+		 * will fail.
+		 */
+		if( DGifGetRecordType( gif->file, &record ) == GIF_ERROR ) 
+			continue;
 
 		switch( record ) {
 		case IMAGE_DESC_RECORD_TYPE:
",0.0,,0.0,,0.0,none
CVE-2019-17534,CVE-2019-17534/1ac96313cca88c4a69019f66c7f625e15815a29f,https://github.com/libvips/libvips/commit/1ac96313cca88c4a69019f66c7f625e15815a29f,"<s>vips_foreign_load_gif_scan_image in foreign/gifload.c in libvips before 8.8.2 tries to access a color map before a DGifGetImageDesc call, leading to a use-after-free.</s>","<s>note change in gifload.c
</s>"," diff --git a/libvips/foreign/gifload.c b/libvips/foreign/gifload.c
index b45aa0594..33c45f65c 100644
--- a/libvips/foreign/gifload.c
+++ b/libvips/foreign/gifload.c
@@ -24,6 +24,7 @@
  * 	- rework as a sequential loader ... simpler, much lower mem use
  * 23/8/18
  * 	- allow GIF read errors during header scan
+ * 	- better feof() handling
  */
 
 /*
",0.0,,0.0,,0.0,none
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
